yourlist:M2016041565YVM8RPRK	Entry
MBOAT2	H7C5D1
MBOAT2	Q6ZWT7
MBOAT4	E7DVW7
MBOAT4	Q96T53
MBOAT7	A0A0G2JNX6
MBOAT7	A9C4B8
MBOAT7	C9J4E9
MBOAT7	F8WD95
MBOAT7	H7C2M4
MBOAT7	M0R1Z5
MBOAT7	Q96N66
MBP	A0A024R384
MBP	A8MZH3
MBP	C9J6H1
MBP	E9PJ72
MBP	E9PKX9
MBP	E9PLQ9
MBP	E9PLU9
MBP	E9PMR5
MBP	E9PNZ1
MBP	E9PQE7
MBP	E9PSE2
MBP	F5H7N4
MBP	F8WEU6
MBP	H0YEA2
MBP	H0YF02
MBP	H7BYR8
MBP	J3KS94
MBP	J3KT01
MBP	J3KT34
MBP	J3QKL5
MBP	J3QKN5
MBP	J3QL64
MBP	J3QQK6
MBP	P02686
MBTD1	K7EQ11
MBTD1	L8E9Z6
MBTD1	Q05BQ5
MBTPS1	A0A087WXJ6
MBTPS1	H3BS61
MBTPS1	H3BU75
MBTPS1	H3BV53
MBTPS1	L8E7W9
MBTPS1	Q14703
MBTPS2	B9ZVQ3
MBTPS2	O43462
MC1R	A0A0N7IL16
MC1R	A0A0N7IL20
MC1R	A0A0P0GPS5
MC1R	A0A0P0GPT4
MC1R	A0A0P0H2M3
MC1R	A0A0P0H2Q4
MC1R	A0A0P0H5M6
MC1R	A0A0P0H5P8
MC1R	A0A0P0H5T8
MC1R	A0A0P0H5W0
MC1R	A0A0P0HAZ5
MC1R	A0A0P0HB24
MC1R	A0A0P0HJ83
MC1R	A0A0P0HNC1
MC1R	A0A0P0HNE9
MC1R	A0A0P0HT77
MC1R	A0A0P0HTC9
MC1R	A0A0P0HUF4
MC1R	A0A0P0HUG3
MC1R	A0A0P0HX13
MC1R	A0A0P0HX31
MC1R	G3V4F0
MC1R	Q01726
MC1R	Q1JUL4
MC1R	Q1JUL6
MC1R	Q1JUL8
MC1R	Q1JUL9
MC1R	Q1JUM0
MC1R	Q1JUM2
MC1R	Q1JUM3
MC1R	Q1JUM4
MC1R	Q1JUM5
MC1R	Q6UR92
MC1R	Q6UR94
MC1R	Q6UR95
MC1R	Q6UR96
MC1R	Q6UR97
MC1R	Q6UR98
MC1R	Q6UR99
MC1R	Q6URA0
MC1R	Q86YW1
MC1R	V9Q5S2
MC1R	V9Q671
MC1R	V9Q783
MC1R	V9Q7F1
MC1R	V9Q8F1
MC1R	V9Q8N1
MC1R	V9Q977
MC1R	V9Q9P5
MC1R	V9Q9R8
MC1R	V9QAE0
MC1R	V9QAR2
MC1R	V9QAW3
MC1R	V9QB02
MC1R	V9QB58
MC1R	V9QBY6
MC1R	V9QC17
MC1R	V9QC66
MC1R	V9QCQ4
MC1R	V9QDF4
MC1R	V9QDN7
MC1R	V9QDP7
MC1R	V9QDQ6
MC2R	Q01718
MC2R	R4GMM0
MC3R	P41968
MC4R	A0N0W6
MC4R	A0N0W7
MC4R	A0N0W8
MC4R	A0N0W9
MC4R	K4MTP3
MC4R	K4MUE5
MC4R	K4MWA3
MC4R	K4MWP7
MC4R	K4N7A9
MC4R	P32245
MC5R	K7ER30
MC5R	P33032
MCAM	A0A024R3I5
MCAM	P43121
MCAM	Q9NQ41
MCAT	Q8IVS2
MCAT	V9GYY6
MCC	A0A096LNU0
MCC	A0A096LPB3
MCC	D6REY2
MCC	P23508
MCCC1	A0A0S2Z5H8
MCCC1	A0A0S2Z693
MCCC1	E9PG35
MCCC1	E9PHF7
MCCC1	F2Z2Z7
MCCC1	F2Z3E2
MCCC1	F5GYT8
MCCC1	F8WDI3
MCCC1	F8WF46
MCCC1	G5E9X5
MCCC1	Q96RQ3
MCCC2	A0A0G2JM88
MCCC2	A0A0S2Z5R4
MCCC2	D6R9R1
MCCC2	D6RD67
MCCC2	D6RDF7
MCCC2	Q9HCC0
MCCD1	P59942
MCEE	F5GZ54
MCEE	H7BZS7
MCEE	Q96PE7
MCEMP1	M0R0S5
MCEMP1	Q8IX19
MCF2	H0Y662
MCF2	P10911
MCF2	Q5JYJ5
MCF2L	A2A3G7
MCF2L	A2A3H1
MCF2L	A2A639
MCF2L	A2A640
MCF2L	B7ZBR9
MCF2L	F8WBK7
MCF2L	H0Y4M6
MCF2L	H0Y519
MCF2L	H0Y7A3
MCF2L	H3BLT1
MCF2L	H7BYP9
MCF2L	H7C275
MCF2L	H7C2S1
MCF2L	M0R1J7
MCF2L	M0R393
MCF2L	O15068
MCF2L	Q3B838
MCF2L	Q3B839
MCF2L	Q3YL89
MCF2L	X6RE72
MCF2L2	C9J326
MCF2L2	Q86YR7
MCFD2	C9JTR4
MCFD2	H7BZ18
MCFD2	Q8NI22
MCHR1	A6ZJ87
MCHR1	Q99705
MCHR2	Q969V1
MCL1	A0A087WT64
MCL1	C8YZ26
MCL1	Q03399
MCL1	Q07820
MCM10	C9J600
MCM10	Q5T670
MCM10	Q7L590
MCM2	C9J013
MCM2	C9JZ21
MCM2	F8WDM3
MCM2	H0Y8E6
MCM2	H7C4N9
CCNL1,MCM2	P49736
MCM2	Q9BWF4
MCM3	A0A0S2Z492
MCM3	A0A0S2Z4T1
MCM3	J3KQ69
MCM3	M0QYS9
MCM3	P25205
MCM3	Q7Z6P5
MCM3AP	A0A0A0MSZ7
MCM3AP	L8ECA8
MCM3AP	O60318
MCM4	A0A024R7U6
MCM4	A4FS09
MCM4	E5RFJ8
MCM4	E5RFR3
MCM4	E5RG31
MCM4	E5RG53
MCM4	E5RHP5
MCM4	P33991
MCM5	B1AHA9
MCM5	B1AHB0
MCM5	B1AHB1
MCM5	B1AHB2
MCM5	F8WFD7
MCM5	P33992
MCM6	Q14566
MCM6	Q4ZG57
MCM6	Q53T61
MCM7	A0A0S2Z441
MCM7	A0A0S2Z4A5
MCM7	C9J8M6
MCM7	H0YH42
MCM2,MCM7	P33993
MCM8	A0A0S2Z5Q9
MCM8	A0A0S2Z5R6
MCM8	A0A0S2Z618
MCM8	Q9UJA3
MCM9	A0A0S2Z600
MCM9	A0A0S2Z662
MCM9	D6RE85
MCM9	D6RHY8
MCM9	H0Y6M9
MCM9	Q9NXL9
MCMBP	A0A0S2Z5P5
MCMBP	A0A0S2Z614
MCMBP	Q9BTE3
MCMDC2	B4DXX4
MCMDC2	F8WCM6
MCMDC2	F8WDR8
MCMDC2	G3XAN3
MCMDC2	Q4G0Z9
MCOLN1	M0QXD0
MCOLN1	M0R1X7
MCOLN1	Q9GZU1
MCOLN2	G5EA24
MCOLN2	Q8IZK6
MCOLN3	B1ANB7
MCOLN3	Q6P9H1
MCOLN3	Q8TDD5
MCOLN3	S4R386
MCPH1	A0A075B6F8
MCPH1	H8ZSC4
MCPH1	Q6R9U8
MCPH1	Q6R9U9
MCPH1	Q6R9V4
MCPH1	Q6RA50
MCPH1	Q6RA82
MCPH1	Q6RAB1
MCPH1	Q6RAB6
MCPH1	Q6RAI2
MCPH1	Q6RAP8
MCPH1	Q6RAQ8
MCPH1	Q6RAR7
MCPH1	Q6RAS0
MCPH1	Q6RAS1
MCPH1	Q6RAS2
MCPH1	Q6RAS3
MCPH1	Q6RAS6
MCPH1	Q6RAS8
MCPH1	Q6RAY6
MCPH1	Q6RAZ4
MCPH1	Q6RB57
MCPH1	Q6RB59
MCPH1	Q6RB60
MCPH1	Q6RBC6
MCPH1	Q6RBG9
MCPH1	Q6RBJ2
MCPH1	Q6RBQ8
MCPH1	Q6RBX4
MCPH1	Q6W788
MCPH1	Q6W791
MCPH1	Q6W795
MCPH1	Q6W796
MCPH1	Q6W799
MCPH1	Q6W7E0
MCPH1	Q6W7E4
MCPH1	Q6W7E5
MCPH1	Q8NEM0
MCRS1	A0A024R134
MCRS1	F8VP44
MCRS1	F8VVA6
MCRS1	F8VZC2
MCRS1	F8W0I9
MCRS1	F8W126
MCRS1	H0YI67
MCRS1	H0YIA0
MCRS1	L8E8H6
MCRS1	Q96EZ8
MCTP1	D6R8Z9
MCTP1	D6RA42
MCTP1	D6RC97
MCTP1	E5RJR1
MCTP1	H0Y8M9
MCTP1	H0Y9S8
MCTP1	H0Y9Y6
MCTP1	H0YA70
MCTP1	Q6DN14
MCTP2	F5H415
MCTP2	Q6DN12
MCTS1	Q9ULC4
MCU	Q8NE86
MCU	S4R319
MCU	S4R332
MCU	S4R3F5
MCU	S4R3W8
MCU	S4R468
MCUR1	Q96AQ8
MCUR1	U3KQP8
MDC1	A0A087X0R2
MDC1	A1Z5I6
MDC1	A1Z5I7
MDC1	A1Z5I8
MDC1	A1Z5I9
MDC1	A2AB05
MDC1	A2AB06
MDC1	A2AB07
MDC1	H0Y6Z8
MDC1	L8E828
MDC1	Q14676
MDFI	A0A024RCY2
MDFI	B1AKB6
MDFI	B1AKB7
MDFI	B1AKB8
MDFI	B1AKB9
MDFI	B1AKC0
MDFI	B1AKC1
MDFI	Q99750
MDFIC	C9J104
MDFIC	C9J784
MDFIC	H7BZY3
MDFIC	H7C4B9
MDFIC	J3KN13
MDFIC	Q9P1T7
MDGA1	D6RFG6
MDGA1	D6RHU8
MDGA1	H0Y4Q2
MDGA1	H0YA23
MDGA1	L8EAS0
MDGA1	Q8NFP4
MDGA2	A0A0A0MSW6
MDGA2	E9PMG9
MDGA2	G3V5U0
MDGA2	G3V5Z1
MDGA2	H0YJ52
MDGA2	Q7Z553
MDH1	B8ZZ51
MDH1	B9A041
MDH1	C9IZI0
MDH1	C9JF79
MDH1	C9JLV6
MDH1	C9JRL4
MDH1	F8WFC2
MDH1	P40925
MDH1B	B4DY40
MDH1B	C9JER5
MDH1B	Q5I0G3
MDH2	A0A024R4K3
MDH2	G3XAL0
MDH2	P40926
MDH2	Q0QF37
MDH2	Q6FHZ0
MDH2	Q75MP7
MDH2	Q75MT9
MDH2	U3KQ63
MDK	A0A087WXB6
MDK	C9JHA4
MDK	E9PLM6
MDK	E9PPJ5
MDK	P21741
MDK	Q2LEK2
MDK	Q2LEK3
MDM1	F5H529
MDM1	F5H804
MDM1	H0Y301
MDM1	H0YGX6
MDM1	L8E8S4
MDM1	Q8TC05
MDM2	A0A0A8K972
MDM2	A0A0A8K975
MDM2	A0A0A8K978
MDM2	A0A0A8K981
MDM2	A0A0A8K982
MDM2	A0A0A8K986
MDM2	A0A0A8K992
MDM2	A0A0A8K9A1
MDM2	A0A0A8K9A4
MDM2	A0A0A8K9A9
MDM2	A0A0A8K9F1
MDM2	A0A0A8K9G1
MDM2	A0A0A8K9G9
MDM2	A0A0A8K9H4
MDM2	A0A0A8K9H7
MDM2	A0A0A8K9I1
MDM2	A0A0A8KA03
MDM2	A0A0A8KA06
MDM2	A0A0A8KA17
MDM2	A0A0A8KB67
MDM2	A0A0A8KB70
MDM2	A0A0A8KB75
MDM2	A0A0A8KB78
MDM2	A0A0A8KB88
MDM2	A0A0A8KB97
MDM2	A0A0A8KBA1
MDM2	A0A0C4DFR5
MDM2	A7UKX7
MDM2	A7UKX8
MDM2	A7UKX9
MDM2	A7UKY0
MDM2	A8WFP2
MDM2	D0EKL1
MDM2	E5RHE2
MDM2	E5RJQ0
MDM2	E7EMW5
MDM2	E7EPE2
MDM2	F5GWH7
MDM2	F5GZB0
MDM2	F5GZC3
MDM2	F5H1M7
MDM2	F5H4Q8
MDM2	G3XA89
MDM2	J3KN53
MDM2	J3QST1
MDM2	Q00987
MDM2	Q546E6
MDM2	Q8NDV9
MDM2	Q8NDW0
MDM2	Q8NDW1
MDM2	Q8NDW2
MDM2	Q8TE47
MDM2	Q8WYJ3
MDM2	Q96DS0
MDM2	Q96DS1
MDM2	Q96DS2
MDM2	Q96DS3
MDM2	Q96DS4
MDM2	Q96DS5
MDM2	Q9H4C2
MDM2	Q9H4C3
MDM2	Q9H4C4
MDM2	Q9H4C5
MDM4	A0A024R990
MDM4	A0A087WTR9
MDM4	A0A087WUE3
MDM4	A0A087WZ58
MDM4	M9UVU3
MDM4	O15151
MDM4	Q5T0Y2
MDM4	Q5T0Y3
MDM4	Q5T0Y4
MDM4	Q68DC0
MDM4	Q6MZR7
MDN1	M0QXR3
MDN1	Q5T795
MDN1	Q6PJJ1
MDN1	Q9NU22
MDP1	Q86V88
ME1	O15199
ME1	P48163
ME2	O15200
ME2	P23368
ME3	A0A0U1RVJ9
ME3	E9PKA0
ME3	E9PMB9
ME3	E9PND9
ME3	E9PNN2
ME3	L8ECD3
ME3	O15201
ME3	Q16798
ME3	Q6TCH8
MEA1	Q16626
MEAF6	B1AK63
MEAF6	Q9HAF1
MECOM	A0A0C3SFZ7
MECOM	C9JU02
MECOM	E7EPY2
MECOM	E7EQ57
MECOM	E7ERX0
MECOM	E7EU48
MECOM	E7EUL6
MECOM	E9PGE9
MECOM	H9KVD4
MECOM	Q03112
MECOM	Q13465
MECOM	Q8IU84
MECP2	A0A075BNY0
MECP2	A0A075BPH5
MECP2	A0A075BPP5
MECP2	A0A075BRI2
MECP2	A0A075BRJ5
MECP2	A0A087WVW7
MECP2	A0A087WXF0
MECP2	A0A087X1U4
MECP2	A0A0D9SEX1
MECP2	A0A0D9SFX7
MECP2	A0A0S2Z3U3
MECP2	A0A0S2Z3V4
MECP2	A0A0S2Z3Y9
MECP2	A0A0S2Z3Z6
MECP2	A0A0S2Z400
MECP2	A0A0S2Z401
MECP2	B5MCB4
MECP2	C6FGV0
MECP2	C6KG44
MECP2	C6KG45
MECP2	C9JH89
MECP2	D0UU70
MECP2	D3YJ43
MECP2	D5L9I4
MECP2	D5L9I5
MECP2	D6QZ43
MECP2	D9ZNA4
MECP2	E1B2J3
MECP2	E9LUH3
MECP2	E9LUH4
MECP2	H7BY72
MECP2	I6LM39
MECP2	P51608
MECR	H3BM30
MECR	Q9BV79
MED1	J3KSD7
MED1	J3QKZ7
MBD4,MED1	O95243
MED1	Q15648
MED10	Q9BTT4
MED11	I3L2Q0
MED11	I3L3E8
MED11	Q9P086
MED11	U4PP31
MED12	H7C191
MED12	H7C274
MED12	Q7Z3Z5
MED12	Q93074
MED12L	B7ZMI1
MED12L	F8WAE6
MED12L	H7C4I9
MED12L	Q86YW9
MED13	J3QRB7
MED13	Q9UHV7
MED13L	F8VRB8
MED13L	H0YHC1
MED13L	H0YIQ7
MED13L	H0YIQ9
MED13L	Q71F56
MED14	H7C017
MED14	H7C3E5
MED14	O60244
MED14	U4PZJ2
MED15	C9J1I1
MED15	C9JCQ3
MED15	C9JEM1
MED15	C9JGN2
MED15	C9JJ12
MED15	C9JLN7
MED15	C9JM58
MED15	C9JWK5
MED15	C9JZV5
MED15	F2Z2B7
MED15	F8WCS1
MED15	F8WDM6
MED15	F8WEJ4
MED15	G3V1P5
MED15	H7C308
MED15	Q6PKB8
MED15	Q96RN5
MED16	A0A087WU12
MED16	A0A0J9YW49
MED16	A0A0J9YXA0
MED16	A0A0J9YXE6
MED16	A0A0J9YXE7
MED16	A0A0J9YXK9
MED16	A0A0J9YXL6
MED16	A0A0J9YY02
MED16	A0A0J9YYC6
MED16	B9TWZ5
MED16	B9TWZ6
MED16	B9TWZ7
MED16	B9TWZ8
MED16	B9TWZ9
MED16	B9TX00
MED16	B9TX01
MED16	B9TX02
MED16	B9TX03
MED16	B9TX04
MED16	B9TX05
MED16	B9TX06
MED16	B9TX07
MED16	B9TX08
MED16	B9TX09
MED16	B9TX10
MED16	B9TX11
MED16	B9TX12
MED16	B9TX13
MED16	B9TX14
MED16	B9TX15
MED16	B9TX16
MED16	B9TX17
MED16	B9TX18
MED16	B9TX19
MED16	B9TX20
MED16	B9TX21
MED16	B9TX22
MED16	B9TX23
MED16	B9TX24
MED16	B9TX25
MED16	B9TX26
MED16	B9TX27
MED16	B9TX28
MED16	K7EKS6
MED16	K7EKX2
MED16	K7EKX6
MED16	Q9Y2X0
MED16	U3KQ43
MED16	U3KQB4
MED17	E9PJZ4
MED17	E9PKQ4
MED17	E9PM72
MED17	Q9NVC6
MED18	Q9BUE0
MED19	A0JLT2
MED19	J3KR33
MED20	A0A087X1F4
MED20	A6PVP4
MED20	B7ZBQ1
MED20	B7ZBQ3
MED20	Q9H944
MED21	A0A024RAW0
MED21	A0A0S2Z545
MED21	F5GZQ1
MED21	F5H872
MED21	Q13503
MED22	E7EN96
MED22	E9PGW7
MED22	L8E9B4
MED22	Q15528
MED22	Q5T8T6
MED22	Q5T8T7
MED22	Q5T8T8
MED23	B9TX49
MED23	B9TX50
MED23	B9TX51
MED23	B9TX52
MED23	B9TX53
MED23	B9TX54
MED23	B9TX56
MED23	B9TX57
MED23	B9TX58
MED23	B9TX59
MED23	B9TX60
MED23	Q05DL5
MED23	Q5JWT2
MED23	Q9ULK4
MED24	A0A0B4J1W0
MED24	B4DDR8
MED24	B9TX62
MED24	B9TX63
MED24	B9TX64
MED24	B9TX65
MED24	B9TX66
MED24	B9TX67
MED24	B9TX68
MED24	B9TX69
MED24	B9TX70
MED24	B9TX71
MED24	B9TX72
MED24	B9TX73
MED24	B9TX74
MED24	B9TX75
MED24	B9TX76
MED24	E9PFL1
MED24	F5GY88
MED24	F5H0M2
MED24	F5H2D6
MED24	F5H3E6
MED24	F5H5K2
MED24	H0YEG1
MED24	J3KSL1
MED24	J3KSU0
MED24	J3KTL3
MED24	J3QLC0
MED24	J3QLC2
MED24	J3QLF8
MED24	J3QLV7
MED24	J3QRH9
MED24	O75448
MED25	A0A087WTR5
MED25	A0A087WW16
MED25	A0A087WYW9
MED25	A0A087X0Q3
MED25	B9TX29
MED25	B9TX31
MED25	B9TX32
MED25	B9TX33
MED25	B9TX34
MED25	B9TX35
MED25	B9TX36
MED25	B9TX37
MED25	B9TX38
MED25	B9TX39
MED25	B9TX40
MED25	B9TX41
MED25	B9TX42
MED25	B9TX43
MED25	B9TX44
MED25	B9TX45
MED25	B9TX46
MED25	B9TX47
MED25	B9TX48
MED25	M0QYR4
MED25	M0QZQ2
MED25	Q71SY5
MED26	M0QXW8
MED26	M0R064
MED26	M0R2P1
MED26	M0R2Y4
MED26	O95402
MED27	Q6P2C8
MED27	U4Q365
MED28	A0A087X0M1
MED28	H0YAA8
MED28	Q9H204
MED29	B4DUA7
MED29	M0R0A0
MED29	M0R0U2
MED29	M0R3F3
MED29	Q9NX70
MED30	Q96HR3
MED31	I3L0P8
MED31	I3L2J1
MED31	Q9Y3C7
MED4	A0A024RDY7
MED4	A0A087X0U0
MED4	Q5T911
MED4	Q9NPJ6
MED4	U4PSC4
MED6	A0A087WYL7
MED6	G3V4A5
MED6	O75586
MED7	E5RIE8
MED7	O43513
MED8	L8E9D9
MED8	Q96G25
MED9	J3KTK5
MED25,MED9	Q9NWA0
MEDAG	H0Y831
MEDAG	Q5VYS4
MEF2A	A0A0S2Z417
MEF2A	A0A0S2Z453
MEF2A	A0A0S2Z454
MEF2A	A0A0S2Z4C8
MEF2A	A0A0S2Z4N0
MEF2A	H0YKY6
MEF2A	H0YM62
MEF2A	H0YNI2
MEF2A	L0R504
MEF2A	Q02078
MEF2C	A0A024RAL6
MEF2C	A0A024RAL7
MEF2C	A0A0D9SET2
MEF2C	A0A0D9SFD0
MEF2C	A0A0D9SFV9
MEF2C	A0A0D9SG58
MEF2C	A0A0D9SGF3
MEF2C	A0A0D9SGI5
MEF2C	A0A0R4J2G5
MEF2C	D6R942
MEF2C	D6RB91
MEF2C	D6RC63
MEF2C	D6RCM6
MEF2C	D6RG14
MEF2C	D6RG21
MEF2C	D6RJ95
MEF2C	D6RJA7
MEF2C	D6RJG6
MEF2C	D8L7E9
MEF2C	Q06413
MEF2D	A0A0G2JLL8
MEF2D	Q05BX2
MEF2D	Q14814
MEFV	A0A087WY06
MEFV	A5JUN0
MEFV	D2DTW1
MEFV	D2DTW2
MEFV	E3P8H6
MEFV	E3P8H7
MEFV	F5GZV9
MEFV	F5H2E5
MEFV	F5H595
MEFV	F5H6N9
MEFV	F8W6Z2
MEFV	I3L0S7
MEFV	I4DSV7
MEFV	O15553
MEG3	Q9UI56
MEGF10	Q96KG7
MEGF11	A0A024R5W9
MEGF11	A0A087WT97
MEGF11	A0A087WU24
MEGF11	A0A087X003
MEGF11	A0A0A0MS64
MEGF11	A0A0G2JLW8
MEGF11	A0A0G2JMV8
MEGF11	A0A0G2JN40
MEGF11	A6BM72
MEGF11	C9JYE7
MEGF11	H3BR81
MEGF6	H7C557
MEGF6	H7C5N9
MEGF6	O75095
MEGF8	F5GZG7
MEGF8	M0QZL2
MEGF8	M0R0Q0
MEGF8	Q05BT0
MEGF8	Q7Z7M0
MEGF9	Q9H1U4
MEI1	F5GZT0
MEI1	H0Y787
MEI1	Q4G0I1
MEI1	Q5TIA1
MEIG1	Q5JSS6
MEIOB	H3BSU6
MEIOB	H3BU10
MEIOB	H3BU18
MEIOB	Q8N635
MEIS1	E9PDC4
MEIS1	F5GYS8
MEIS1	H0YNY8
MEIS1	O00470
MEIS1	Q53R57
MEIS1	Q53RD5
MEIS1	Q9HCQ4
MEIS1	U3KPR8
MEIS2	A0A024R9I7
MEIS2	A0A024R9J1
MEIS2	A0A024R9L4
MEIS2	B3KP81
MEIS2	H0YKE5
MEIS2	H0YKN2
MEIS2	H0YM65
MEIS2	H0YMX5
MEIS2	O14770
MEIS2	U3KQ95
MEIS2	U3KQI2
MEIS3	A0A024R0S2
MEIS3	A0A024R0W2
MEIS3	H0YLL0
MEIS3	H0YMV2
MEIS3	H0YNA8
MEIS3	H3BLU4
MEIS3	Q49A38
MEIS3	Q8TCW1
MEIS3	Q99687
MEIS3	U3KQJ9
MEIS3	U3KQV2
MEIS3P1	A6NDR6
MELK	A0A0D9SFB9
MELK	A0A0D9SFF9
MELK	A0A0D9SFL8
MELK	A0A0D9SGI4
MELK	Q14680
MEMO1	B5MCI6
MEMO1	C9JSD7
MEMO1	Q9Y316
MEN1	A0A024R570
MEN1	A0A024R5D2
MEN1	A0A024R5E3
MEN1	C9DZM4
MEN1	E7EN32
MEN1	E7ENS2
MEN1	E7EPR4
MEN1	E7ET29
MEN1	Q7Z5Y5
MEN1	Q7Z6F9
MEN1	Q9GZQ5
MEOX1	F8VXS6
MEOX1	P50221
MEOX2	A4D127
MEOX2	P50222
MEOX2	Q6FHY5
MEP1A	B7ZL91
MEP1A	Q16819
MEP1B	J3KRK1
MEP1B	J3QKX5
MEP1B	Q16820
MEPCE	Q7L2J0
MEPE	A0A024RDD1
MEPE	D6C6M7
MEPE	D6RAC8
MEPE	D6RFW6
MEPE	Q9NQ76
MERTK	A0A087WZQ5
MERTK	E9PD22
MERTK	E9PHX8
MERTK	H7C3L9
MERTK	Q12866
MERTK	Q1RMG3
MERTK	Q53QW0
MERTK	Q53R53
MESDC1	Q9H1K6
MESDC2	H0YLI4
MESDC2	Q14696
MESP1	Q9BRJ9
MESP2	H0YKZ5
MESP2	Q0VG99
MEST	A0A024R768
MEST	A4D1L9
MEST	C9JCM6
MEST	C9JG66
MEST	C9JRA9
MEST	C9JSW2
MEST	C9JUD2
MEST	C9JW74
MEST	C9JWU9
MEST	Q5EB52
MEST	R4GN52
MET	A0A024R728
MET	A0A024R759
MET	A0PJF7
MET	B5A929
MET	B5A930
MET	B5A931
MET	B5A933
MET	B5A934
MET	B5A935
MET	B5A936
MET	B5A937
MET	B5A938
MET	B5A939
MET	B5A940
MET	B5A941
MET	B5A942
MET	B5A943
MET	C9JKM5
MET	H7C130
MET	H7C174
MET	P08581
MET	Q14825
MET	Q9UEJ3
METAP1	D6RF24
METAP1	H0Y903
METAP1	H0Y955
METAP1	H0Y9L0
METAP1	H0YAI3
METAP1	P53582
METAP1D	Q6UB28
METAP2	F8VQZ7
METAP2	F8VRR3
METAP2	F8VSC4
METAP2	F8VY03
METAP2	F8VZX9
METAP2	G3V1U3
METAP2	L0R5B9
METAP2	P50579
METRN	H3BSC8
METRN	H3BUM1
METRN	I3L2T3
METRN	J3KMW6
METRN	Q9UJH8
METRNL	I3L0R0
METRNL	Q147U6
METRNL	Q641Q3
METTL1	A0A024RB62
METTL1	F8VSD9
METTL1	H0YHU4
METTL1	H0YHX0
METTL1	H0YIH0
METTL1	Q9UBP6
METTL10	A0A087WVN1
METTL10	G3V238
METTL10	M0QZ67
METTL10	Q5JPI9
METTL10	Q8TC28
METTL11B	Q5VVY1
METTL12	A8MUP2
METTL13	Q8N6R0
METTL14	A0A0D9SF88
METTL14	A0A0D9SFW0
METTL14	D6RBL4
METTL14	D6RD73
METTL14	Q9HCE5
METTL15	A0A0U1RR64
METTL15	A0A0U1RR76
METTL15	A0A0U1RRD2
METTL15	A0A0U1RRF2
METTL15	A6NJ78
METTL15	B5MC64
METTL15	F8WD83
METTL16	I3L362
METTL16	I3L3W3
METTL16	I3L4V1
METTL16	K7EKQ8
METTL16	Q86W50
METTL17	A0A0S2Z5L8
METTL17	A0A0S2Z5V5
METTL17	B4E298
METTL17	G3V353
METTL17	G3V3X6
METTL17	G3V4H5
METTL17	G3V4P2
METTL17	H0YJW1
METTL17	Q9H7H0
METTL18	O95568
METTL18	Q5TI78
METTL20	Q8IXQ9
METTL21A	C9JES0
METTL21A	C9JSX1
METTL21A	H7BXH9
METTL21A	Q8WXB1
METTL21B	A0A0G2JSD2
METTL21B	F8VZI8
METTL21B	F8W226
METTL21B	Q96AZ1
METTL21C	Q5VZV1
METTL22	H3BSA9
METTL22	H3BTF5
METTL22	H3BTI6
METTL22	H3BTR2
METTL22	H3BV20
METTL22	I3L2J5
METTL22	I3L3I8
METTL22	I3L483
METTL22	Q9BUU2
METTL23	K7EJ00
METTL23	K7EL83
METTL23	K7EMR3
METTL23	K7ENU9
METTL23	K7EPR8
METTL23	K7EPT5
METTL23	K7ERS2
METTL23	K7ESG7
METTL23	Q86XA0
METTL25	F8VZA8
METTL25	H0YIN2
METTL25	H0YIW7
METTL25	Q8N6Q8
METTL2A	A0A087WW35
METTL2A	Q96IZ6
METTL2B	F8WAS9
METTL2B	H7C2C8
METTL2B	H7C552
METTL2B	Q6P1Q9
METTL3	A0A0G2JH39
METTL3	B4DTN4
METTL3	B4E349
METTL3	F5H6D8
METTL3	H0YFV6
METTL3	Q86U44
METTL4	I3L0Y1
METTL4	I3L3W2
METTL4	I3L4A0
METTL4	I6L9E3
METTL4	J3KNJ7
METTL4	L8EB52
METTL4	Q8N3J2
METTL4	V9GYU3
METTL5	A0A087WVY0
METTL5	B8ZZC8
METTL5	B8ZZE3
METTL5	B8ZZY8
METTL5	E7EMN2
METTL5	F5H4E8
METTL5	H0YFV5
METTL5	H7C0M7
METTL5	Q9NRN9
METTL6	B4DDX3
METTL6	H7C1L4
METTL6	H7C3H9
METTL6	M0R0W0
METTL6	Q8TCB7
METTL7A	A0A024R118
METTL7A	F8VQX6
METTL7A	H0YI09
METTL7A	Q9H8H3
METTL7B	A0A087WZT2
METTL7B	Q6UX53
METTL8	B3KW44
METTL8	B5ME25
METTL8	C9J3F1
METTL8	C9J6U8
METTL8	C9JE69
METTL8	E7ETE0
METTL8	H7C2P8
METTL8	Q9H825
METTL9	H3BM54
METTL9	H3BN86
METTL9	H3BPE9
METTL9	H3BQD2
METTL9	H3BRP5
METTL9	H3BTS9
METTL9	Q8TD49
METTL9	Q9H1A3
MEX3A	A1L020
MEX3B	Q6ZN04
MEX3C	K7ER23
MEX3C	M9T4I7
MEX3C	Q5U5Q3
MEX3D	Q86XN8
MEX3D	S4R446
MFAP1	P55081
MFAP2	A0A024RA94
MFAP2	P55001
MFAP3	E5RH26
MFAP3	E5RHQ6
MFAP3	E5RJ59
MFAP3	P55082
MFAP3L	D6R9L7
MFAP3L	D6RAB5
MFAP3L	D6RCC0
MFAP3L	D6RCF0
MFAP3L	D6RDM6
MFAP3L	D6RGZ8
MFAP3L	O75121
MFAP4	A0A024QZ34
MFAP4	K7ES70
MFAP4	P55083
MFAP5	B3KW70
MFAP5	F5GYX4
MFAP5	F5H1C0
